87,展开式中，x的系数为$\left( x-\frac{2}{x} \right)^{5}$,20,5,40,10,C,展开式中，x的系数为$\left( x-\frac{2}{x} \right)^{5}$我们使用二项式定理来展开这个式子，二项式定理是：$(a+b)^n = \sum_{k=0}^n \binom{n}{k} a^{n-k} b^k$其中，$\binom{n}{k}$ 表示组合数，也就是从n个中选取k个的组合数。把x和$-\frac{2}{x}$代入a和b，n=5，我们得到展开式：$(x-\frac{2}{x})^5 = \sum_{k=0}^5 \binom{5}{k} x^{5-k} (-\frac{2}{x})^k$我们只关心x的系数，那么我们只选取k=5，代入公式得到：$(x-\frac{2}{x})^5 = x^5 (-\frac{2}{x})^5$化简一下，x的系数为：-2^5 = -32所以，选项中没有正确答案。
88,"已知幂函数y=f(x)的图像过点$(-\frac{1}{2},-\frac{1}{8})$,则$log_{2}f(4)$的值为",4,6,3,-6,B,没有给定函数y=f(x)的解析式，无法直接求出log_{2}f(4)的值，需要更多信息才能求解。
89,"已知 $a\gt 0,a\neq 0$，则$a^{0}+log_{a}a=$",1,2,a,0,B,A
90,"等⽐数列中a1=8,a2=64,则公⽐q为",8,3,4,2,A,B. 3
91,若数列{a_n}满足a_{s+1}=1-1/a_s，且a_1=2，则a_2010等于,-1,1,3/2,1/2,A,A. -1
92,函数y=\sqrt{3-log_{2}x}的定义域为,"(0,9]","(-inf,27]","(0,27]","(-inf, 9]",C,"题目没有给出函数的定义域，因此我们需要根据函数的性质来求解。由于根号下的值非负，所以3-log_{2}x≥0，解得x≤3。又因为log_{2}x的底数2>1，所以log_{2}x<0，解得x>0。综上所述，函数的定义域为0<x≤3，即(0,3]。然而，题目没有给出选项中符合该定义域的答案。因此，此题无解。"
93,"已知集合A={1,2,3,4}，B={y|y=3x-5, x\in A}，则$A\cap B$ =","{1,2}","{1,4}","{2,4}","{3,4}",B,"D. {3,4}"
94,函数y=sin(x)^(sin(\pi/2+x) 的最小正周期是,2\pi,\pi/2,4\pi,\pi,D,A. 2π
95,若A与B相似，则,|A|=|B|,A，B都和同一对角矩阵相似,A，B都有相同的特征向量,$A-\lambda E=B-\lambda E$,A,由于没有给出选项，我无法给出答案。不过根据题目，若A与B相似，则A与B的行数或列数相同，或者两者的矩阵相似。所以正确答案应该是这两个选项之一。D选项表达的是A和B矩阵相等，这是正确答案之一。
96,{语⽂，数学，英语，体育}$\cup${语⽂，数学，英语，历史，地理}是,{语⽂，数学，英语},空集 ,{历史，地理，体育} ,{语⽂，数学},A,D. {语⽂，数学}
97,不等式$(x^2-x-6)/(x-1)>0$的解集为,(x|x<-2或x>3},{x|-2<x<1或x>3},{x|-2<x<1或1<x<3},{x|x<-2或1<x<3},B,首先，我们要求出不等式的分子x^2-x-6的零点，即求解方程x^2-x-6=0。通过分解因式或使用求根公式，我们可以得到：(x+3)(x-2)=0所以，x=-3或x=2。接下来，我们要将数轴分成几个区间，并检查每个区间的符号。(1) 当x<-3时，(x^2-x-6)/(x-1)的分子x^2-x-6大于0，分母x-1小于0，所以整个区间的符号与答案D相同。(2) 当-3<x<2时，分子x^2-x-6小于0，分母x-1大于0，所以整个区间的符号与答案B相同。(3) 当x>2时，分子x^2-x-6大于0，分母x-1小于0，所以整个区间的符号与答案D相同。(4) 当x<-2时，分子x^2-x-6大于0，分母x-1大于0，所以整个区间的符号与答案A相同。综上所述，答案是D。
98,设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，且b=3，c=1，A=2B，则a=,2,$\sqrt{3}$,$2\sqrt{3}$,\frac{\sqrt{3}}{2},C,B. 我们先求出角B的度数：由A=2B和三角形内角和为180°，可得B=30°，A=60°，C=120°。然后利用正弦定理：$\dfrac{a}{\sin A} = \dfrac{b}{\sin B} = \dfrac{c}{\sin C}$。代入已知数值，得：$\dfrac{a}{\sin 60°} = \dfrac{3}{\sin 30°} = \dfrac{c}{\sin 120°}$。解得：a= $\sqrt{3}$。
99,已知复数z满足(1-i)z=2，则z为,-1-i,1-i,-1+i,1+i,D,B. 1-i
100,"记S_n为等差数列a_n的前n项和，若a_2=3,a_3=9,则S_6为",32,28,24,36,D,A. 32
101,"已知集合$A=\left\{ (x,y)|x^{2}+y^{^{2}}\le 3,x\in Z,y\in Z \right\}$，则A中元素的个数为",9,5,4,8,A,A. 9
102,复数$\frac{2i}{1-i}$,1+i,1-i,-1+i,-1-i,C,题目要求我们将复数 $\frac{2i}{1-i}$ 化简并给出结果。首先，我们可以用复数的乘法将分母关于 $i$ 进行变形：$$\frac{2i}{1-i} = \frac{2i(1+i)}{(1-i)(1+i)} = \frac{2i(1+i)}{1-i^2}$$因为 $i^2 = -1$，所以上式可化为：$$\frac{2i(1+i)}{1-(-1)} = \frac{2i(1+i)}{2}$$接下来，我们利用复数的乘法进行化简：$$\frac{2i(1+i)}{2} = \frac{2i+2i^2}{2} = \frac{2i-2}{2}$$最后，我们得到结果：$$\frac{2i-2}{2} = -1+i$$所以，答案为 C. -1+i。
103,两位到北京旅游的外国游客要与2008奥运会的吉祥物福娃（5个）合影留念，要求排成⼀排，两位游客相邻且不排在两端，则不同的排法共有,720,480,1440,960,D,D. 960
104,"已知$\Omega=\left\{ (x,y)|x+y\le 8,x\ge 0,y\ge 0 \right\},A=\left\{ (x,y)|x\le 2,y\ge 0,3x-y\ge 0 \right\}$，若向区域$\Omega$上随机投1个点P，则点p落入区域A的概率为",$\frac{7}{16}$,$\frac{3}{4}$,$\frac{3}{16}$,$\frac{1}{4}$,C,A
105,"已知集合A={x|x\ge 0},B={0,1,2}，则",$A\cup B=B$,"$A={x|x\ge 0},B={0,1,2}$",$B\subsetneq A$,$AIB=\emptyset $,C,C. $B\subsetneq A$
106,使$log_{2}a>log_{3}27$成⽴a的取值范围是,"$(3,+\infty )$","$(8,+\infty )$","$(0,+\infty )$","$(9,+\infty )$",B,"D. $(9,+\infty )$"
107,若⼲个棱⻓为2、3、5的⻓⽅体，依相同⽅向拼成棱⻓为90的正⽅体，则正⽅体的⼀条对⻆线贯穿的⼩⻓⽅体的个数是,64,70,68,66,D,A. 64
108,函数f(x)=ln(x)-1/x的零点所在的区间为,"(2,3)","(1,2)","(0,1)","(3,4)",B,"首先，我们要找到函数f(x) = ln(x) - 1/x的零点。我们可以在每个区间内测试一个点来确定函数在这个区间内是否为正还是负。在区间(0,1)内取一个点，比如x = 0.5，则f(0.5) = ln(0.5) - 1/0.5 = -ln2。在区间(1,2)内取一个点，比如x = 1.5，则f(1.5) = ln(1.5) - 1/1.5 = 0.47。在区间(2,3)内取一个点，比如x = 2.5，则f(2.5) = ln(2.5) - 1/2.5 = 1.42。由于我们只在每个区间内取了一个点，并且f(1.5) = 0.47，f(2.5) = 1.42，我们可以看到在区间(1,2)内函数是负的，而在区间(0.5,1)和(2,3)内函数是正的。因此，函数f(x) = ln(x) - 1/x的零点所在的区间为(1,2)。所以，正确答案是B. (1,2)。"
109,设甲：x=1 ⼄：$x^{2}-3x+2=0$,甲是⼄的充分条件，但不是⼄的必要条件,甲是⼄的必要条件，但不是⼄的充分条件 ,甲是⼄的充分必要条件 ,甲不是⼄的充分条件，也不是⼄的必要条件,A,B. 甲是⼄的必要条件，但不是⼄的充分条件
110,"若函数$f(x)=log_{2}(1+x)-log_{2}(1-x)$在[a,b]上的最大值与最小值之和恰为0，则实数a,b满足",-1<=a<b<=1且a+b=0,-1<a<b<1且a+b=0,a<b且a+b=0,a=b=0,C,A. -1<=a<b<=1且a+b=0
111,"在$\bigtriangleup ABC$中，$a=2, b=\sqrt{2}, \angle A=\frac{\pi}{4}$，则$\angle B=$",$\frac{\pi}{6}$或$\frac{5\pi}{6}$,$\frac{\pi}{3}$或$\frac{2\pi}{3}$,$\frac{\pi}{6}$,$\frac{\pi}{3}$,C,A. $\frac{\pi}{6}$或$\frac{5\pi}{6}$
112,"在⻓⽅体$ABCD-A_{1}B_{1}C_{1}D_{1}$中$AB=BC=1,CC_{1}=2$ ，则$AC_{1}=$",$\sqrt{6}$,$\sqrt{2}$,$\sqrt{5}$,2,A,A. $\sqrt{6}$
113,$cos(-19\pi/6)=$,-1/2,1/2,\sqrt{3}/2,-\sqrt{3}/2,D,C. \sqrt{3}/2
114,$(x-2/x)^7$的展开式中x^3的系数为,42,84,168,21,B,C. 168
115,设A，B为同阶可逆方阵，则下列等式中错误的是,|AB|=|A||B|,(A+B)-1=A-1+B-1,$(AB)^{T}=B^{T}A^{T}$,(AB)-1=(B-1)(A-1),B,D. (AB)-1=(B-1)(A-1)
116,"已知集合A={0,1,2}，B={2,3}，则集合$A\cup B = $ ","{0,1,3}","{0,1,2,3}","{1,2,3}",{2},B,"B. {0,1,2,3}"
117,"在三角形ABC中，$a=2\sqrt{2}$，$B=\pi /4$, $\angle = \pi /3$，则b=",$5\sqrt{3}/3$,$3\sqrt{3}/2$,$5\sqrt{3}/4$,$4\sqrt{3}/3$,D,A. $5\sqrt{3}/3$
118,下列对象不能组成集合的是,本班数学成绩较好的同学,不⼩于0的所有偶数,直线y=2x-1上所有的点,不等式x+2>0的解集全体,A,A
119,"下列函数中，既是偶函数又在区间$(0,+\inf)$上单调递增的是",$y=x^2-1$,$y=-x$,$y=\cos(x)$,$y=x^4$,A,"答案是A. $y=x^2-1$。解析：首先，一个函数$f(x)$是偶函数，当且仅当对定义域内的任意$x$，有$f(x)=f(-x)$。同时，一个函数在区间$(a,b)$上单调递增，当且仅当该函数是区间$(a,b)$上的严格递增函数或区间$(a,b)$上的单调增函数。A选项的函数是偶函数，因为$f(x)=(x-1)^2-1=-(x-1)^2+1$，且当$x>0$时，$f(x)<f(0)=-1$，即在区间$(0,+\infty)$上单调递增。B，C，D选项的函数都不是偶函数。"
120,已知双曲线$\frac{x^{2}}{4}-\frac{y^{2}}{12}=1$上一点M的横坐标是3，则点M到双曲线左焦点的距离是,4,$2(\sqrt{7}+1)$,$2(\sqrt{7}-1)$,8,D,B. $2(\sqrt{7}+1)$
121,"在等比数列$\left\{ a_{n} \right\}$中，$a_{n}\gt 0(n\in N^{*})$且$a_{4}=4,a_{6}=16$，则数列$\left\{ a_{n} \right\}$的公比q是",2,1,4,3,A,A. 2
122,"若函数f(x)的图象经过(0,-1)，则函数y=f(x+4)的反函数的图象经过点","(-1,-4)","(-4,-1)","(0,-1)","(1,-4)",A,"A. (-1,-4)"
123,"设$x,y \in R$，且x+y=3，则3^x+3^y的最小值是",6\sqrt{3},18\sqrt{3},4\sqrt{3},0,A,答案是C. 4\sqrt{3}。
124,在抽查产品的尺⼨过程中，将其尺⼨分成若⼲组，[3.5，6)是其中的⼀组，抽查出的个体在该组上的频率为0.2，该组上的直⽅图的⾼为h，则h为,0.1 ,0.2,0.05,0.08,D,D. 0.08
125,"下列函数中，周期是$\pi$，且在$[0,\pi/2]$上的减函数是",$y=\sin(2x)$,$y=\cos(2x)$,$y=\sin(x+\pi/4)$,$y=\cos(x+\pi/4)$,B,"我们来逐一分析每个选项：A. $y=\sin(2x)$对于这个函数，它的周期是$\pi/2$，而不是$\pi$，所以A选项错误。B. $y=\cos(2x)$对于这个函数，它的周期是$\pi$，并且在$[0,\pi/2]$上是减函数，所以B选项正确。C. $y=\sin(x+\pi/4)$对于这个函数，它的周期是$\pi$，但在$[0,\pi/2]$上不是减函数，所以C选项错误。D. $y=\cos(x+\pi/4)$对于这个函数，它的周期是$\pi$，并且在$[0,\pi/2]$上是增函数，所以D选项错误。综上所述，答案是B. $y=\cos(2x)$。"
126,"已知$\tan\alpha=-3$, 则$\sin2(\alpha+\pi/4)=$",3/5,-4/5,4/5,-3/5,B,由于我们已知道$\tan\alpha=-3$，所以可以求得$\sec\alpha=\frac{1}{\cos\alpha}=\frac{1}{\sqrt{1-\tan^2\alpha}}=\frac{1}{\sqrt{1-(-3)^2}}=\frac{1}{\sqrt{10}}$。又由于$\sin^2\alpha+\cos^2\alpha=1$，可以求得$\sin\alpha=\pm\frac{1}{\sqrt{1+\tan^2\alpha}}=\pm\frac{1}{\sqrt{1+(-3)^2}}=\pm\frac{1}{\sqrt{10}}$。由于我们要求$\sin2(\alpha+\pi/4)$，可以利用三角函数的倍角公式：$$\sin2\theta=2\sin\theta\cos\theta$$所以，$$\sin2(\alpha+\pi/4)=\sin2\alpha\cos\pi/4+\cos2\alpha\sin\pi/4$$继续求得：$$\sin2(\alpha+\pi/4)=\left(\pm\frac{1}{\sqrt{10}}\right)\left(-\frac{1}{\sqrt{10}}\right)+\left(-\frac{3}{\sqrt{10}}\right)\left(\frac{1}{\sqrt{10}}\right)$$化简得：$$\sin2(\alpha+\pi/4)=-\frac{4}{10}=-\frac{2}{5}$$所以答案为：B. -4/5.
127,"已知三角形ABC的内角A，B，C的对边分别为a,b,c，若a^2=b^2+c^2-bc，则A=",pi/3,pi/6,2pi/3,pi/4,A,A. pi/3
128,"集合A={1,2,3,4}的真⼦集个数为",15,10,11,14,C,D. 14
129,"下列向量中与a=(1,1,-1)正交的向量是","$a_{2}=(-1,1,1)$","$a_{1}=(1,1,1)$","$a_{4}=(0,1,1)$","$a_{3}=(1,-1,1)$",C,"D. $a_{3}=(1,-1,1)$"
130,⽅程$x^2+2x-8=0$的解集⽤列举法表示为,"{2,-4}","-4 ,2 ","{4,-2} ","4,-2",A,"D. 4,-2"
131,如果在等差数列{a_n}中，a_3+a_4+a_5=12，那么a_1+a_2+a_3+…+a_7=,28,21,14,36,A,A. 28
132,"$\bigtriangleup ABC$ 中，若a=2, b+c=7, cosB=-1/4，则sinA=",$\frac{3}{4}$,$\frac{5}{8}$,$\frac{\sqrt{15}}{8}$,$\frac{\sqrt{5}}{4}$,C,A. $\frac{3}{4}$
133,设l，m是两条不同的直线，$\alpha$是一个平面，则下列命题正确的是,"若$l//\alpha, m\subset \alpha$，则$l// m$","若$l//\alpha, m//\alpha$，则$l// m$","若$l\bot m, m\subset \alpha$，则$l\bot \alpha$","若$l\bot \alpha, l//m$，则$m\bot \alpha$",D,"正确的选项是：A. 若$l//\alpha, m\subset \alpha$，则$l//m$B. 若$l//\alpha, m//\alpha$，不能确定$l//m$C. 若$l\bot m, m\subset \alpha$，不能确定$l\bot \alpha$D. 若$l\bot \alpha, l//m$，不能确定$m\bot \alpha$"
134,"计算机执行 a=8, b=5, a=a+b, b=a-b, print a,b 程序段后，输出的结果为","8,5","13, 8","3, 13","13, 3 ",B,"A. 8,5"
135,下列函数中，为偶函数的是,$y=log_{3}{x}$,$y=3x^{2}-1$,$y=x^{3}-3$,$y=3^{x}$,B,由于偶函数的定义为$f(-x)=f(x)$，我们分别计算各选项函数的奇偶性。A. $y=log_{3}{x}$ 该函数的定义域为$x>0$，且对于任意$x>0$，都有$y=log_{3}{x}<0$，所以该函数不是偶函数。B. $y=3x^{2}-1$ 该函数对于任意$x$有$y=3x^{2}-1$，且对于任意$x$有$y=3x^{2}-1>0$，所以该函数是偶函数。C. $y=x^{3}-3$ 该函数对于任意$x$有$y=x^{3}-3<0$，所以该函数不是偶函数。D. $y=3^{x}$ 该函数对于任意$x$有$y=3^{x}<0$，所以该函数不是偶函数。综上所述，选项B为偶函数。
136,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1 (a\gt 0, b\gt 0)$的离心率为$\sqrt{3}$，则其渐近方程为",$y=\pm \frac{\sqrt{2}}{2}$,$y=\pm \sqrt{2}x$,$y=\pm \sqrt{3}x$,$y=\pm \frac{\sqrt{3}}{2}$,B,离心率公式为：$e=\sqrt{1+\frac{b^2}{a^2}}$，所以有$e=\sqrt{3}$，解得$b=\sqrt{2}a$。由双曲线方程可得$y^2=b^2(x^2-a^2)$，代入$b=\sqrt{2}a$得$y^2=2a^2(x^2-a^2)$，则渐近方程为$y=\pm\sqrt{2}x$。所以答案为B. $y=\pm \sqrt{2}x$。
137,"若x>0,y>0，且1/x+9/y=1，则x+y的最小值是",16,13,12,20,A,A. 16
138,y=log_{3}(6-x-x^2)的单调递减区间为,"[-1/2,inf)","(-inf,-1/2]","(-3,1/2]","[-1/2,2)",D,"首先我们需要找出函数y=log3(6-x-x^2)的单调区间。根据题意，我们首先需要求出函数的导数。f(x) = log3(6-x-x^2)利用对数函数求导法则，我们有：f'(x) = [(6-x-x^2) * 1 / (3 * 6 - x^2)] * -1化简得：f'(x) = (-x - 1 + x^2) / (6 * (1 - x^2 / 3))接下来，我们解出f'(x)小于0和f'(x)大于0的区间。令f'(x) < 0，得：(-x - 1 + x^2) / (6 * (1 - x^2 / 3)) < 0化简得：x^2 - x - 6 < 0解这个一元二次不等式，得：(x - 3)(x + 2) < 0所以，f'(x) < 0 的区间为：-2 < x < 3再令f'(x) > 0，得：(-x - 1 + x^2) / (6 * (1 - x^2 / 3)) > 0化简得：x^2 - x - 6 > 0解这个一元二次不等式，得：x < -2 或 x > 3所以，f'(x) > 0 的区间为：x < -2 或 x > 3综合以上结果，函数y=log3(6-x-x^2)的单调递减区间为：(-2, 3)所以，正确答案是 B. (-inf,-1/2]。"
139,我省⾼中学校⾃实施素质教育以来，学⽣社团得到迅猛发展．某校⾼⼀新⽣中的五名同学打算参加“春晖⽂学社”、“健身俱乐部”、“篮球之家”、“围棋苑”四个社团．若每个社团⾄少有⼀名同学参加，每名同学必须参加且只能参加⼀个社团，且同学甲不参加“围棋苑”，则不同的参加⽅法的种数为,180,108,72,216,A,A. 180
140,过圆锥的⾼的三等分点作平⾏于底⾯的截⾯，它们把圆锥侧⾯分成的三部分的⾯积之⽐为,1：2：4,1：3：5 ,1：3：9,1：2：3 ,B,B. 1：3：5
141,"集合A={1，2,3, 4, 5},集合B={x| x2=9}，A∩B是","{ 2, 3, 5} ",{3} ,"{ -3， 3, } ","{ 1，2, 3} ",B,"A. {2,3,5}"
142,"已知f(x)是定义域为$(-\infty ,+\infty )$的奇函数，满足f(1-x)=f(1+x)。若f(1)=2，则f(1)+f(2)+f(3)+...+f(50)等于",-50,0,2,50,C,C. 2. 由于f是奇函数，所以f(x)=-f(-x)。由f(1-x)=f(1+x)，可得-f(1-x)=f(1+x)=f(x)，所以f(x)=0，x∈N*。所以f(1)+f(2)+f(3)+...+f(50)=2。
143,"已知定义在R上的偶函数f(x)，满足f(4+x)=f(x)，且在区间[0,2]上是增函数，那么f(0)<0是函数f(x)在区间[0,6]上有3个零点的",充分⽽不必要的条件 ,既不充分也不必要的条件,充要条件 ,必要⽽不充分的条件,D,A. 充分⽽不必要的条件
144,"若向量 a=(1,m)，b=(-2,4) ，且 a*b=-10，则m=",-2,-4,4,1,A,A. -2
145,在长方体$ABCD-A_{1}B_{1}C_{1}D_{1}$中，AB=BC=1，$AA_{1}=\sqrt{3}$，则异面直线$AD_{1}$与$DB_{1}$所成角的余弦值为,$\frac{1}{5}$,$\frac{\sqrt{5}}{6}$,$\frac{\sqrt{2}}{2}$,$\frac{\sqrt{5}}{5}$,D,D
146,已知双曲线 x^2/4-y^2/12=1 上的一点M的横坐标是3，则点M到双曲线左焦点的距离是,4,2(\sqrt{7}-1),8,2(\sqrt{7}+1),C,D. 2(\sqrt{7}+1)
147,"若f(x)=cosx-sinx在[-a,a]上是减函数，则a的最大值是",$\frac{3\pi}{4}$,$\frac{2\pi}{2}$,$\frac{\pi}{4}$,$\frac{\pi}{2}$,C,"首先，我们要求出函数f(x)=cosx-sinx在[-a,a]上的导数，根据三角函数的导数公式，导数f'(x)=-cosx+sinx。为了使f(x)在[-a,a]上是减函数，我们需要保证f'(x)在[-a,a]上小于0，即-cosx+sinx<0。考虑这个不等式，我们可以得到：-cosx+sinx < 0-x + \frac{1}{\sqrt{2}} \sin x < 0x - \frac{\pi}{4} < 0x < \frac{\pi}{4}所以，a的最大值是$\frac{\pi}{4}$，答案是C. $\frac{\pi}{4}$。"
148,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，若$b cosC+ccosB=2asinB, a^{2}+c^{2}-b^{2}=6$，则$\bigtriangleup ABC$的面积为",$\frac{\sqrt{3}}{3}$,$\frac{4\sqrt{3}}{3}$,$\frac{8\sqrt{3}}{3}$,$\frac{\sqrt{3}}{2}$,D,C. $\frac{8\sqrt{3}}{3}$
149,"已知幂函数y=f(x)的图像过点(-1/2,-1/8)，则log2 f(4)的值为",-6,6,4,3,B,A. -6
150,在空间中，下列命题正确的是,平行与同一平面的两条直线平行,垂直与同一直线的两条直线平行,垂直与同一平面的两条直线平行,平行与同一直线的两个平面平行,C,C. 垂直与同一平面的两条直线平行。
151,⽤性质描述法表示第⼀象限的所有点的集合,"{(x,y)|x<0,y>0}","{(x,y)|x<0.y<0}","{(x,y)|x>0,y>0}","{(x,y)|x>0,Y<0} ",C,"C. {(x,y)|x>0,y>0}"
152,椭圆x^2/4+y^2=1的焦点坐标为,"(0,\pm\sqrt(2))","(\pm\sqrt(3), 0)","(0, \pm\sqrt(3)/2)","(\pm\sqrt(3)/2, 0)",B,"选项A. (0,\pm\sqrt(2))"
153,⽤性质描述法表示全体偶数,{x|x=2k} ,{x|x=2k+1} ,{x|x=2k， K是⾃然数},"{x|x=2K,K是正整数} ",C,"D. {x|x=2K,K是正整数}."
154,若直线x+y+m=0与圆$x^{2}+y^{2}=m$相切，则m=,2,$\sqrt{2}$,无解,0或2,A,D. 0或2
155,抛物线y^2=10x的焦点到准线的距离是,15/2,10,5/2,5,D,A. 15/2
156,已知函数$f(x)=ln(x)+ln(4-x)$，则,"f(x)在(0,4)单调递减",y=f(x)的图像关于直线x=2对称,"f(x)在(0,4)单调递增","y=f(x)的图像关于点(2,0)对称",B,"首先分析选项A，我们需要确定f(x)在(0,4)的单调性。对f(x)求导得f'(x) = 1/x - 1/(4-x)/x。我们发现f'(x)在(0,4)内始终为正，因此f(x)在(0,4)内单调递增，所以选项A错误。接下来分析选项B，我们需要确定f(x)的图像关于直线x=2对称。将x替换为2+x，得f(2+x) = ln(2+x)+ln(4-2+x) = ln(x)+ln(x)，即f(x) = 2ln(x)。我们发现f(x)不关于直线x=2对称，所以选项B错误。接下来分析选项C，我们需要确定f(x)在(0,4)的单调性。我们已经在前面分析过f(x)在(0,4)内单调递增，所以选项C正确。最后分析选项D，我们需要确定f(x)的图像关于点(2,0)对称。将x替换为2-x，得f(2-x) = ln(2-x)+ln(4-2-x) = ln(x)-ln(x)，即f(x) = 0。我们发现f(x)关于点(2,0)对称，所以选项D正确。综上所述，正确答案是CD。"
157,"设$\bigtriangleup ABC$的面积是1，$AB=1, BC=\sqrt{2}, \angle B$为钝角，则AC=",2,$\sqrt{10}$,$\sqrt{5}$,1,B,B. $\sqrt{10}$
158,"对任意实数a(a>0, a\neq 1)，函数f(x)=a^{x-1}+3的图像必经过点","(2,5)","(5,2)","(4,1)","(1,4)",D,"A. (2,5)"
159,已知一个等差数列的首项为1，公差为3，那么该数列的前5项和为,35,20,30,10,A,A. 35
160,2位男⽣和3位⼥⽣共5位同学站成⼀排，若男⽣甲不站在两端，3位⼥⽣中有且只有两位⼥⽣相邻，则不同的排法总数共有,42,36,60,48,D,C. 60
161,设全集U={a，b，c，d，e，f}，A={a，c，e}，那么CuA=,"{a,b,c,d,e,f} ",空集,"{a,c,e} ","{b,d,f} ",D,"C. {a,c,e}"
162,"在三角形ABC中，若a=2, b+c=7, cosB=-1/4，则sinA=",\sqrt{5}/4,\sqrt{15}/8,5/8,3/4,B,A. sqrt(5)/4
163,已知不等式|x-m|<1成立的充分不必要条件是1/4<x<1/2，则实数m的取值范围是,"[-1/2,5/4]","(-1/2,5/4)","[-5/4,1/2]","[5/4,+inf)",A,"首先，我们要解绝对值不等式|x-m|<1，这个不等式等价于两个不等式：x-m<1和-x+m<1，即x<m+1和x>m-1。然后，我们根据题意，1/4<x<1/2是不等式成立的充分不必要条件，也就是说，x在(m-1, m+1)范围内时，不等式成立。由此，我们得出以下结论：m-1 < 1/2m > 5/4m+1 > 5/4由此，我们求得m的取值范围是：-1/2 < m < 5/4比较选项，我们发现正确答案是 B. (-1/2,5/4)。"
