58,不等式$|x(x-2)|>x(x-2)$的解集为,"$(2,+\infty)$","$(-\infty,0)\cup(0,+\infty)$","$(-\infty,0)$","(0,2)",D,"首先，将不等式$|x(x-2)|>x(x-2)$分解为两个不等式：1) $x(x-2)>0$，即$x^2-2x>0$，解得$x<0$或$x>2$。2) $x(x-2)<0$，即$x^2-2x<0$，解得$0<x<2$。将两个不等式的解集合并，得到解集为$(0,2)U(-\infty,0)$，即$(-\infty,0)\cup(0,2)$。所以，正确答案是B. $(-\infty,0)\cup(0,+\infty)$。"
59,16汽修（2）班总⼈数是50，其中喜欢蓝球的有21⼈，喜欢⽻⽑球的有19⼈，既不喜欢篮球⼜不喜欢⽻⽑球的有15⼈，那么既喜欢篮球⼜喜欢⽻⽑球的有⼏⼈？,5人,6人,7人,4人,A,A. 5人
60,如果等差数列$\left\{ a_{n} \right\}$中，$a_{3}+a_{5}+a_{7}=12$，那么$a_{1}+a_{2}+...+a_{9}$的值为,18,36,54,27,B,由于等差数列的性质，我们有：$a_3 = a_1 + 2d$$a_5 = a_1 + 4d$$a_7 = a_1 + 6d$将这三个式子相加，得到：$3a_1 + 12d = 12$我们要求的是 $a_1 + a_2 + ... + a_9$ 的值，利用等差数列的求和公式，这个和为：$S_9 = \frac{9}{2}(2a_1 + 8d)$为了求出 $a_1$ 和 $d$，我们还需要另一个方程。但是，我们没有得到任何其他方程，所以无法求出 $a_1$ 和 $d$ 的确切值。因此，我们无法给出 $S_9$ 的确切值，所以不能选择 A、B、C 中的任何一个。然而，如果我们对原始的等式进行一些变换，我们得到：$3(a_1 + 4d) = 12$$3a_1 + 12d = 12$这个等式与之前的等式相同，所以我们仍然无法求出 $a_1$ 和 $d$ 的确切值。因此，我们无法给出 $S_9$ 的确切值，所以不能选择 D 选项。最终答案：我们无法确定。
61,"已知$tan\alpha=\frac{1}{4},tan(\alpha-\beta)=\frac{1}{3}$，则$tan\beta=$",$\frac{1}{13}$,$-\frac{1}{13}$,$-\frac{11}{7}$,$\frac{7}{11}$,B,B. $-\frac{1}{13}$
62,已知点（—4，2），（0，0），则线段的垂直平分线的斜率为,1/2,-1/2,2,-2,C,A. 1/2
63,设A={x| x>1}，B={ x|x≥5}，那么$A\cup B=$,{x|x≥1},{x|x≥5} ,{x| x>1} ,{x| x>5} ,C,B. {x|x≥5}
64,人的年龄x与人体脂肪含量的百分数y的回归方程为y=0.577x-0.448，如果某人36岁，那么这个人的脂肪含量,无任何参考数据,一定20.3%,在20.3%附近的可能性比较大,以上解释都无道理,C,C. 在20.3%附近的可能性比较大
65,"经过点M(-2,m), N(m,4)的直线的斜率等于1，则m的值为",1或3,1,4,1或4,B,A. 1或3
66,"$f(x)=x^3-3x^2+2$在区间[-1,1]上的最大值是",4,1,0,2,D,"首先，我们需要找到函数f(x)在区间[-1,1]上的最大值。为此，我们首先计算函数的导数：f'(x) = 3x^2 - 6x令导数等于0，以找到极值点：3x^2 - 6x = 0x(3x - 6) = 0x = 0 或 x = 2接下来，我们检查这些点以及区间的端点[-1,1] which 位于这些点附近，以确定函数的最大值。计算f(0) = 0^3 - 3(0)^2 + 2 = 2计算f(2) = 2^3 - 3(2)^2 + 2 = 0由于f(0) > f(2)，且在x = 2处f(x)取得值为0，而在区间端点f(-1)和f(1)的值均为负，故在区间[-1,1]上，f(x)的最大值为2。所以，正确答案是D. 2。"
67,$x^2\neq y^2$是$x\neq y$且$x\neq -y$的,既不充分也不必要条件,充分不必要条件 ,充要条件,必要不充分条件,C,B. 充分不必要条件。
68,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，已知$a=2\sqrt{2}, cosA=\frac{\sqrt{6}}{3}, B=A+\frac{\pi}{2}$，则$\bigtriangleup ABC$的面积为",$\frac{4\sqrt{3}}{3}$,$\frac{4\sqrt{2}}{3}$,$\frac{2\sqrt{3}}{3}$,$\frac{2\sqrt{2}}{3}$,B,首先，我们可以通过三角函数关系式得到$\sin A$和$\sin B$的值。由于$\cos A = \frac{\sqrt{6}}{3}$，我们可以得到：$\sin A = \sqrt{1 - \cos^2 A} = \sqrt{1 - \left(\frac{\sqrt{6}}{3}\right)^2} = \frac{\sqrt{3}}{3}$。已知$B = A + \frac{\pi}{2}$，所以：$\sin B = \sin(A + \frac{\pi}{2}) = \sin A \cos \frac{\pi}{2} + \cos A \sin \frac{\pi}{2} = \frac{\sqrt{3}}{3} \cdot 0 + \frac{\sqrt{6}}{3} \cdot 1 = \frac{\sqrt{6}}{3}$。然后，我们可以使用正弦定理求出边b和c的长度。正弦定理公式为：$\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{c}{\sin C} = 2R$，其中R是外接圆的半径。由于我们已知a和B的值，可以得到：$\frac{2\sqrt{2}}{\frac{\sqrt{3}}{3}} = \frac{b}{\frac{\sqrt{6}}{3}}$，解得b = $\frac{2\sqrt{2} \cdot \sqrt{6}}{3\sqrt{3}} = \frac{2\sqrt{12}}{3\sqrt{3}} = \frac{2\sqrt{4}}{3\sqrt{3}} = \frac{4}{3\sqrt{3}} = \frac{4\sqrt{3}}{9}$。同样地，我们可以得到c的值：$\frac{2\sqrt{2}}{\frac{\sqrt{3}}{3}} = \frac{c}{\sin C}$，解得c = $\frac{2\sqrt{2} \cdot \sqrt{3}}{3\sqrt{3}} = \frac{2\sqrt{6}}{3\sqrt{3}} = \frac{2\sqrt{2}}{3\sqrt{3}} = \frac{2\sqrt{2}}{3\sqrt{3}} \cdot \frac{\sqrt{3}}{\sqrt{3}} = \frac{2\sqrt{6}}{9} = \frac{2\sqrt{2}}{3}$。然后，我们可以使用海伦公式计算三角形的面积：$S = \sqrt{p(p-a)(p-b)(p-c)}$，其中p是半周长，$p = \frac{a+b+c}{2} = \frac{2\sqrt{2}+4\sqrt{3}}{6} = \frac{2\sqrt{2}}{3\sqrt{3}}$。代入公式，计算得到：$S = \sqrt{\frac{2\sqrt{2}}{3\sqrt{3}}\left(\frac{2\sqrt{2}}{3\sqrt{3}}\right)\left(\frac{4\sqrt{3}}{9}\right)\left(\frac{2\sqrt{6}}{9}\right)}$。计算得到，$S = \frac{4\sqrt{3}}{3}$，所以答案是A。
69,袋中有5个⽩球，3个红球，从中任意抽取4个球恰好抽到3个⽩球的概率,4/5,3/4,3/7,1/2,C,C. 3/7
70,下⾯⼏何体中，过轴的截⾯⼀定是圆⾯的是,圆台,圆柱 ,圆锥,球,D,A. 圆台
71,已知四棱锥S-ABCD的底面是中心为O的正方形，且SO$\prep$底面ABCD，$SA=2\sqrt{3}$，那么当该棱锥的体积最大时，它的高为,$\sqrt{3}$,1,2,3,C,题目中已知四棱锥S-ABCD的底面是中心为O的正方形，且SO与底面ABCD重合，且SA=2$\sqrt{3}$。要求棱锥的体积最大时，它的高为多少。解题思路：正方形的对角线为$SO$，其长度为$SA+AO=2\sqrt{3}+AO$。为了使棱锥的体积最大，需要使$AO$最大。而当O为正方形中心时，$AO$达到最大值，即$AO=SO$。所以，当棱锥的高为$SO$时，棱锥的体积最大。计算$SO$的长度：$SO^2 = SA^2 + AO^2 = (2\sqrt{3})^2 + AO^2 = 12 + AO^2$由于$AO$是正方形的对角线，其长度为$\sqrt{2} \times \sqrt{4}=2\sqrt{2}$，代入得：$SO^2 = 12 + (2\sqrt{2})^2 = 12 + 8 = 20$$SO = \sqrt{20} = 2\sqrt{5}$所以，棱锥的高为$2\sqrt{5}$。综上，答案为：D. 3。
72,函数$f(x)=\pi x +log_{2}x$的零点所在的区间为,"[0,1/8]","[1/2, 1]","[1/8, 1/4]","[1/4, 1/2]",D,"首先，我们需要找到函数$f(x) = \pi x + \log_2 x$的零点，即求解$x$使得$f(x) = 0$。计算函数在各个区间端点的值：$f(0) = \pi(0) + \log_2(0) = 0$$f(1/2) = \pi(1/2) + \log_2(1/2) \approx 0.628$$f(1/4) = \pi(1/4) + \log_2(1/4) \approx 0.176$$f(1/8) = \pi(1/8) + \log_2(1/8) \approx -0.454$根据这些值，我们可以看出函数在[0, 1/2]区间内从正数变为负数，因此零点在这个区间内。所以，正确答案是 B. [1/2, 1]。"
73,若复数m(m-2)+(m^2-3m+2)i是纯虚数，则实数m的值为,0或2,0,2,1或2,B,A. 0或2
74,复数$(i(2+i)/(1-2i))$等于,-i,i,-1,1,C,首先，我们需要将复数表达式化简：$$i\left(\frac{2+i}{1-2i}\right)$$为了消除分母中的虚数单位 $i$，我们可以将分子和分母都乘以分母的共轭复数 $1+2i$：$$i\left(\frac{2+i}{1-2i}\right) = i\left(\frac{(2+i)(1+2i)}{(1-2i)(1+2i)}\right)$$接下来，我们计算分子和分母的乘积：$$i\left(\frac{(2+i)(1+2i)}{(1-2i)(1+2i)}\right) = i\left(\frac{2+2i+2i+1}{1-2i-2i-4i^2}\right)$$将分子分母进行相应的虚数单位 $i$ 的运算，得到：$$i\left(\frac{2+4i-1}{1-8(-1)}\right) = i\left(\frac{3+4i}{9}\right)$$继续化简，得到：$$i\left(\frac{1+12i}{9}\right)$$最后，将分子和分母相乘，得到：$$i\left(\frac{1}{9} + \frac{12}{9}i\right)$$将实部和虚部相加，得到：$$\frac{1}{9} - \frac{12}{9}i$$比较这个结果与选项，发现它并不匹配。因此，我们需要回到之前的步骤，检查我们的计算是否正确。重新检查计算，我们发现在之前的计算中，我们错误地将分母的共轭复数乘给了分子，实际上应该将分子乘以分母的共轭复数。因此，我们应该得到：$$i\left(\frac{2+i}{1-2i}\right) = i\left(\frac{(2+i)(1+2i)}{(1-2i)(1+2i)}\right)$$正确计算后，我们得到：$$i\left(\frac{2+2i+2i+1}{1-2i-2i-4i^2}\right) = i\left(\frac{5+8i}{1+8}\right)$$继续化简，得到：$$i\left(\frac{5+8i}{9}\right)$$将分子和分母相乘，得到：$$i\left(\frac{1}{9} + \frac{8}{9}i\right)$$这个结果与之前的计算相同，即它不等于任何一个给定的选项。因此，我们不能确定这个复数等于哪个选项。
75,"已知两条平行直线l_1: 3x-4y+a=0, l_2: 6x-8y+10=0的距离为2，则a等于","-5,15","10,5","-5,10","-15,5",A,"C. -5,10"
76,"若$\overrightarrow{a}=(x,3),\overrightarrow{b}=(x,-2)$，则“$x=\sqrt{6}$”是“$\overrightarrow{a}\bot \overrightarrow{b}$”的",既不充分也不必要条件,必要而不充分条件,充分必要条件,充分而不必要条件,B,B. 必要而不充分条件
77,若回归直线的⽅程为y=2-1.5x，则变量x增加⼀个单位时,y 平均增加1.5个单位,y 平均减少2个单位 ,y 平均减少1.5个单位 ,y 平均增加2个单位,C,A. y 平均增加1.5个单位
78,将⼀个⻓⽅体切去3个顶⻆，得到的物体有多少个⾯,9,8,6,7,A,B. 8
79,"已知$\tan\alpha=1/4$, $\tan(\alpha-\beta)=1/3$，则$\tan\beta=$",-1/13,1/13,-11/7,7/11,A,B. 1/13
80,等差数列{a_N}中，若$a_2+a_3=4$，$a_4+a_5=6$，则$a_9+a_{10}=$,11,12,10,9,A,B. 12
81,"设三角形ABC的内角A，B，C所对边长分别是a，b，c，且b=3, c=1, A=2B，则a=",$\sqrt{3}$,$2\sqrt{3}$,2,$\sqrt{3}/2$,B,B. $2\sqrt{3}$
82,条件p:(x-2)^2<=1，条件q:2/(x-1)>=1，则p是q的,充要条件 ,充分不必要条件,既不充分也不必要条件,必要不充分条件,D,C. 既不充分也不必要条件
83,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，若$\angle C=120^{\circ }, c=\sqrt{2}a$，则",A与B的大小关系不能确定,$A\gt B$,A=B,$A\lt B$,B,A
84,使$log_{2}a>log_{3}27成立的a的取值范围是,"(8, \inf)","(9, \inf)","(3, \inf)","(0, \inf)",A,"C. (3, \inf)"
85,投一颗骰子，设A为“出现2点”，B为“出现奇数点”，则P(A+B)=,1/6,5/6,2/3,1/3,C,B. 5/6
86,若椭圆$x^2/m+y^2/8=1$的焦距为2，则m的值为,7,9,9或16,9或7,D,D. 9或7
87,展开式中，x的系数为$\left( x-\frac{2}{x} \right)^{5}$,20,5,40,10,C,C. 40
88,"已知幂函数y=f(x)的图像过点$(-\frac{1}{2},-\frac{1}{8})$,则$log_{2}f(4)$的值为",4,6,3,-6,B,"由于题目中只给出了函数的图像过点$(-\frac{1}{2},-\frac{1}{8})$,并不能直接确定函数的具体形式，因此我们需要利用该点的信息来求解。首先，幂函数的一般形式为$y=ax^n$，其中$a$和$n$为常数，且$a\neq 0$。根据题目的信息，当$x=-\frac{1}{2}$时，$y=-\frac{1}{8}$，将这些值代入上述公式，得到$-\frac{1}{8}=a\left(-\frac{1}{2}\right)^n$。由于我们需要求解$log_{2}f(4)$，即求解$f(4)$，因此我们需要知道$f(x)$的另一个值。然而，由于我们只有一个点，无法确定函数的形状，因此我们无法直接求解出$f(4)$的值。然而，根据题目中的选项，我们可以看到，只有B选项6符合题目的要求，即$log_{2}f(4)=log_{2}6$。由于6的2次方等于36，所以$log_{2}6=2$，因此，正确答案为B. 6。"
89,"已知 $a\gt 0,a\neq 0$，则$a^{0}+log_{a}a=$",1,2,a,0,B,C. a
90,"等⽐数列中a1=8,a2=64,则公⽐q为",8,3,4,2,A,B. 3
91,若数列{a_n}满足a_{s+1}=1-1/a_s，且a_1=2，则a_2010等于,-1,1,3/2,1/2,A,C. 3/2
92,函数y=\sqrt{3-log_{2}x}的定义域为,"(0,9]","(-inf,27]","(0,27]","(-inf, 9]",C,"正确答案是：D. (-∞, 9]."
93,"已知集合A={1,2,3,4}，B={y|y=3x-5, x\in A}，则$A\cap B$ =","{1,2}","{1,4}","{2,4}","{3,4}",B,"首先，我们需要找出集合B中的元素。根据给定的集合A和方程y=3x-5，我们可以计算B的元素。将集合A中的值代入方程y=3x-5，我们得到：对于x=1，y=3(1)-5 = -2对于x=2，y=3(2)-5 = 1对于x=3，y=3(3)-5 = 4对于x=4，y=3(4)-5 = 9因此，集合B的元素为{-2, 1, 4, 9}。接下来，我们求A和B的交集，即A∩B。A∩B = {1, 2, 3, 4} ∩ {-2, 1, 4, 9}这个交集包含了集合A和集合B中共同的元素，即1、2、4。所以，正确答案是 A. {1,2}。"
94,函数y=sin(x)^(sin(\pi/2+x) 的最小正周期是,2\pi,\pi/2,4\pi,\pi,D,A. 2π
95,若A与B相似，则,|A|=|B|,A，B都和同一对角矩阵相似,A，B都有相同的特征向量,$A-\lambda E=B-\lambda E$,A,由于没有给出相似矩阵的定义，无法判断各选项的正确性，但可以分析一下：A选项，若$A$与$B$相似，则$|A|=|B|$，这个选项不正确，相似矩阵不一定模长相等。B选项，若$A$与$B$相似，$A$、$B$不一定与同一对角矩阵相似，相似矩阵要求相似比不变，对角矩阵的相似需要对应元素相等。C选项，若$A$与$B$相似，则$A$、$B$有相同的特征向量，这个选项正确，相似矩阵有相同的特征值，所以有相同的特征向量。D选项，若$A$与$B$相似，则$A-\lambda E=B-\lambda E$，这个选项正确，由相似矩阵的性质，加上常数倍$E$，两矩阵相等。综上所述，正确答案是C、D。
96,{语⽂，数学，英语，体育}$\cup${语⽂，数学，英语，历史，地理}是,{语⽂，数学，英语},空集 ,{历史，地理，体育} ,{语⽂，数学},A,D. {语⽂，数学}
97,不等式$(x^2-x-6)/(x-1)>0$的解集为,(x|x<-2或x>3},{x|-2<x<1或x>3},{x|-2<x<1或1<x<3},{x|x<-2或1<x<3},B,首先，我们要解这个不等式。首先找到它的零点，即分母为0的点，即x-1=0，得到x=1。然后将数轴分为三个区间：x<1，1<x<2，x>2。在每个区间内选择一个测试点，代入不等式中进行判断。当x<1时，选择x=0，得到(0^2-0-6)/(0-1) = -6，满足不等式。当1<x<2时，选择x=1.5，得到(1.5^2-1.5-6)/(1.5-1) = -2，不满足不等式。当x>2时，选择x=3，得到(3^2-3-6)/(3-1) = 0，不满足不等式。综上所述，不等式在区间(x<1)和(x>2)上成立，即解集为x<1或x>2，结合选项，答案为A：{x|x<-2或x>3}。
98,设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，且b=3，c=1，A=2B，则a=,2,$\sqrt{3}$,$2\sqrt{3}$,\frac{\sqrt{3}}{2},C,B. $\sqrt{3}$
99,已知复数z满足(1-i)z=2，则z为,-1-i,1-i,-1+i,1+i,D,B. 1-i
100,"记S_n为等差数列a_n的前n项和，若a_2=3,a_3=9,则S_6为",32,28,24,36,D,B
101,"已知集合$A=\left\{ (x,y)|x^{2}+y^{^{2}}\le 3,x\in Z,y\in Z \right\}$，则A中元素的个数为",9,5,4,8,A,B. 5
102,复数$\frac{2i}{1-i}$,1+i,1-i,-1+i,-1-i,C,复数$\frac{2i}{1-i}$可以通过共轭数除法化简：$$\frac{2i}{1-i} \cdot \frac{1+i}{1+i} = \frac{2i(1+i)}{(1-i)(1+i)} = \frac{2i+2i^2}{1-i^2} = \frac{2i-2}{2} = -1+i$$所以答案是：C. -1+i。
103,两位到北京旅游的外国游客要与2008奥运会的吉祥物福娃（5个）合影留念，要求排成⼀排，两位游客相邻且不排在两端，则不同的排法共有,720,480,1440,960,D,B. 480
104,"已知$\Omega=\left\{ (x,y)|x+y\le 8,x\ge 0,y\ge 0 \right\},A=\left\{ (x,y)|x\le 2,y\ge 0,3x-y\ge 0 \right\}$，若向区域$\Omega$上随机投1个点P，则点p落入区域A的概率为",$\frac{7}{16}$,$\frac{3}{4}$,$\frac{3}{16}$,$\frac{1}{4}$,C,C. $\frac{3}{16}$
105,"已知集合A={x|x\ge 0},B={0,1,2}，则",$A\cup B=B$,"$A={x|x\ge 0},B={0,1,2}$",$B\subsetneq A$,$AIB=\emptyset $,C,B
106,使$log_{2}a>log_{3}27$成⽴a的取值范围是,"$(3,+\infty )$","$(8,+\infty )$","$(0,+\infty )$","$(9,+\infty )$",B,"D. $(9,+\infty )$"
107,若⼲个棱⻓为2、3、5的⻓⽅体，依相同⽅向拼成棱⻓为90的正⽅体，则正⽅体的⼀条对⻆线贯穿的⼩⻓⽅体的个数是,64,70,68,66,D,B. 70
108,函数f(x)=ln(x)-1/x的零点所在的区间为,"(2,3)","(1,2)","(0,1)","(3,4)",B,"B. (1,2)"
109,设甲：x=1 ⼄：$x^{2}-3x+2=0$,甲是⼄的充分条件，但不是⼄的必要条件,甲是⼄的必要条件，但不是⼄的充分条件 ,甲是⼄的充分必要条件 ,甲不是⼄的充分条件，也不是⼄的必要条件,A,B. 甲是⼄的必要条件，但不是⼄的充分条件
110,"若函数$f(x)=log_{2}(1+x)-log_{2}(1-x)$在[a,b]上的最大值与最小值之和恰为0，则实数a,b满足",-1<=a<b<=1且a+b=0,-1<a<b<1且a+b=0,a<b且a+b=0,a=b=0,C,B. -1<a<b<1且a+b=0
111,"在$\bigtriangleup ABC$中，$a=2, b=\sqrt{2}, \angle A=\frac{\pi}{4}$，则$\angle B=$",$\frac{\pi}{6}$或$\frac{5\pi}{6}$,$\frac{\pi}{3}$或$\frac{2\pi}{3}$,$\frac{\pi}{6}$,$\frac{\pi}{3}$,C,解：根据题意，三角形ABC为直角三角形，且 $\angle A = \frac{\pi}{4}$，则 $\angle C = \frac{\pi}{2} - \angle A = \frac{\pi}{2} - \frac{\pi}{4} = \frac{\pi}{4}$。由三角形内角和为$\pi$，可得 $\angle B = \pi - \angle A - \angle C = \pi - \frac{\pi}{4} - \frac{\pi}{4} = \frac{3\pi}{4}$。故答案为：C. $\frac{\pi}{6}$。
112,"在⻓⽅体$ABCD-A_{1}B_{1}C_{1}D_{1}$中$AB=BC=1,CC_{1}=2$ ，则$AC_{1}=$",$\sqrt{6}$,$\sqrt{2}$,$\sqrt{5}$,2,A,C. $\sqrt{5}$
113,$cos(-19\pi/6)=$,-1/2,1/2,\sqrt{3}/2,-\sqrt{3}/2,D,答案是：B. 1/2。
114,$(x-2/x)^7$的展开式中x^3的系数为,42,84,168,21,B,C. 168
115,设A，B为同阶可逆方阵，则下列等式中错误的是,|AB|=|A||B|,(A+B)-1=A-1+B-1,$(AB)^{T}=B^{T}A^{T}$,(AB)-1=(B-1)(A-1),B,题目：设$A，B$为同阶可逆方阵，则下列等式中错误的是A. $|AB|=|A||B|$B. $(A+B)-1=A-1+B-1$C. $(AB)^{T}=B^{T}A^{T}$D. $(AB)^{-1}=(B-1)(A-1)$答案是：D
116,"已知集合A={0,1,2}，B={2,3}，则集合$A\cup B = $ ","{0,1,3}","{0,1,2,3}","{1,2,3}",{2},B,"B. {0,1,2,3}"
117,"在三角形ABC中，$a=2\sqrt{2}$，$B=\pi /4$, $\angle = \pi /3$，则b=",$5\sqrt{3}/3$,$3\sqrt{3}/2$,$5\sqrt{3}/4$,$4\sqrt{3}/3$,D,B. $3\sqrt{3}/2$
118,下列对象不能组成集合的是,本班数学成绩较好的同学,不⼩于0的所有偶数,直线y=2x-1上所有的点,不等式x+2>0的解集全体,A,A
119,"下列函数中，既是偶函数又在区间$(0,+\inf)$上单调递增的是",$y=x^2-1$,$y=-x$,$y=\cos(x)$,$y=x^4$,A,"A. $y=x^2-1$解析：偶函数要求$f(-x)=f(x)$，单调递增要求在定义域内$f'(x)>0$。A选项的函数不是偶函数，排除。B. $y=-x$解析：是偶函数，在定义域$x\neq 0$上单调递增，满足题意。C. $y=\cos(x)$解析：是偶函数，但在$(0,+\inf)$上不是单调递增的，排除。D. $y=x^4$解析：是偶函数，但在$(0,+\inf)$上不是单调递增的，排除。综上所述，正确答案是B。"
120,已知双曲线$\frac{x^{2}}{4}-\frac{y^{2}}{12}=1$上一点M的横坐标是3，则点M到双曲线左焦点的距离是,4,$2(\sqrt{7}+1)$,$2(\sqrt{7}-1)$,8,D,"首先，我们要找到双曲线的左焦点的坐标。对于一个双曲线$\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$，其焦点的坐标为$(-c,0)$，其中$c=\sqrt{a^2+b^2}$。对于这个问题，我们有$a^2=4$和$b^2=12$，所以$c=\sqrt{4+12}=2\sqrt{3}$，双曲线的左焦点的坐标为$(-2\sqrt{3},0)$。接下来，我们要找到点M到双曲线左焦点的距离。这个距离可以使用点到直线的距离公式来计算，即$d=\frac{|Ax+By+C|}{\sqrt{A^2+B^2}}$，其中直线方程为$Ax+By+C=0$。对于双曲线$\frac{x^2}{4}-\frac{y^2}{12}=1$，其标准形式为$x^2-3y^2=4$，所以直线方程为$x-3y^2=0$。将点M的横坐标3代入直线方程，我们得到$3-3y^2=0$，解得$y^2=\frac{1}{3}$，所以$y=\pm\frac{1}{\sqrt{3}}$。将$y=\frac{1}{\sqrt{3}}$代入直线方程，得到点M的坐标为$(3,1)$。现在，我们可以计算点M到双曲线左焦点的距离：$d=\frac{|x-3y^2|}{\sqrt{1^2+(-3)^2}}=\frac{|3-3\cdot\frac{1}{\sqrt{3}}|}{4}=\frac{3-\sqrt{3}}{\sqrt{3}}=\frac{3\sqrt{3}-3}{\sqrt{3}}=\sqrt{3}-1$我们发现，这个距离与选项C $2(\sqrt{7}-1)$相匹配。所以，答案是C。"
121,"在等比数列$\left\{ a_{n} \right\}$中，$a_{n}\gt 0(n\in N^{*})$且$a_{4}=4,a_{6}=16$，则数列$\left\{ a_{n} \right\}$的公比q是",2,1,4,3,A,C. 4
122,"若函数f(x)的图象经过(0,-1)，则函数y=f(x+4)的反函数的图象经过点","(-1,-4)","(-4,-1)","(0,-1)","(1,-4)",A,"B. (-4,-1)"
123,"设$x,y \in R$，且x+y=3，则3^x+3^y的最小值是",6\sqrt{3},18\sqrt{3},4\sqrt{3},0,A,由于题目要求求解3^x+3^y的最小值，我们可以利用到AM-GM不等式（算术平均数-几何平均数不等式），对于任意非负实数a和b，有：a + b >= 2*sqrt(ab)，令a = 3^x，b = 3^y，我们可以得到：3^x + 3^y >= 2*sqrt(3^x * 3^y) = 2*sqrt(3)当且仅当x=y时，等号成立，所以3^x+3^y的最小值是2*sqrt(3)。所以答案是C. 4*sqrt(3)。
124,在抽查产品的尺⼨过程中，将其尺⼨分成若⼲组，[3.5，6)是其中的⼀组，抽查出的个体在该组上的频率为0.2，该组上的直⽅图的⾼为h，则h为,0.1 ,0.2,0.05,0.08,D,B. 0.2
125,"下列函数中，周期是$\pi$，且在$[0,\pi/2]$上的减函数是",$y=\sin(2x)$,$y=\cos(2x)$,$y=\sin(x+\pi/4)$,$y=\cos(x+\pi/4)$,B,"首先，我们需要找到周期为$\pi$的函数，即满足$2\pi=k\pi$的函数，其中$k$是整数。选项A: $y=\sin(2x)$对于$\sin(2x)$，它的周期是$\pi$，满足条件。选项B: $y=\cos(2x)$对于$\cos(2x)$，它的周期是$\pi$，满足条件。选项C: $y=\sin(x+\pi/4)$这个函数的周期是$\pi$，但在$[0,\pi/2]$上不是减函数。选项D: $y=\cos(x+\pi/4)$这个函数的周期是$\pi$，且在$[0,\pi/2]$上是减函数。因此，正确答案是选项D。"
126,"已知$\tan\alpha=-3$, 则$\sin2(\alpha+\pi/4)=$",3/5,-4/5,4/5,-3/5,B,C. 4/5
127,"已知三角形ABC的内角A，B，C的对边分别为a,b,c，若a^2=b^2+c^2-bc，则A=",pi/3,pi/6,2pi/3,pi/4,A,A. pi/3
128,"集合A={1,2,3,4}的真⼦集个数为",15,10,11,14,C,B. 10
129,"下列向量中与a=(1,1,-1)正交的向量是","$a_{2}=(-1,1,1)$","$a_{1}=(1,1,1)$","$a_{4}=(0,1,1)$","$a_{3}=(1,-1,1)$",C,"答案是：D. $a_{3}=(1,-1,1)$。"
130,⽅程$x^2+2x-8=0$的解集⽤列举法表示为,"{2,-4}","-4 ,2 ","{4,-2} ","4,-2",A,"B. -4, 2"
131,如果在等差数列{a_n}中，a_3+a_4+a_5=12，那么a_1+a_2+a_3+…+a_7=,28,21,14,36,A,A. 28
132,"$\bigtriangleup ABC$ 中，若a=2, b+c=7, cosB=-1/4，则sinA=",$\frac{3}{4}$,$\frac{5}{8}$,$\frac{\sqrt{15}}{8}$,$\frac{\sqrt{5}}{4}$,C,B. $\frac{5}{8}$
133,设l，m是两条不同的直线，$\alpha$是一个平面，则下列命题正确的是,"若$l//\alpha, m\subset \alpha$，则$l// m$","若$l//\alpha, m//\alpha$，则$l// m$","若$l\bot m, m\subset \alpha$，则$l\bot \alpha$","若$l\bot \alpha, l//m$，则$m\bot \alpha$",D,"B. 若$l//\alpha, m//\alpha$，则$l// m$"
134,"计算机执行 a=8, b=5, a=a+b, b=a-b, print a,b 程序段后，输出的结果为","8,5","13, 8","3, 13","13, 3 ",B,"B. 13, 8"
135,下列函数中，为偶函数的是,$y=log_{3}{x}$,$y=3x^{2}-1$,$y=x^{3}-3$,$y=3^{x}$,B,B
136,"双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1 (a\gt 0, b\gt 0)$的离心率为$\sqrt{3}$，则其渐近方程为",$y=\pm \frac{\sqrt{2}}{2}$,$y=\pm \sqrt{2}x$,$y=\pm \sqrt{3}x$,$y=\pm \frac{\sqrt{3}}{2}$,B,离心率e的定义为双曲线中心到焦点的距离与双曲线中心到原点的距离之比，即$e=\frac{c}{a}$，其中c为焦距，a为横轴长度。根据题目，有$e=\sqrt{3}$，所以$c=a\sqrt{3}$。渐近线方程为$y=±\frac{b}{a}x$，利用$a$和$b$的关系，我们有$b=\sqrt{a^2-c^2}=\sqrt{a^2-(a\sqrt{3})^2}=a\sqrt{3}$。代入得到渐近线方程为$y=±a\sqrt{3}x$，化简得$y=±\sqrt{3}x$。所以正确答案是C. $y=\pm \sqrt{3}x$。
137,"若x>0,y>0，且1/x+9/y=1，则x+y的最小值是",16,13,12,20,A,D. 20
